"biweekEndDate","meanSlope","varSlope","biweek","year","location"
2016-08-24,0.811102690502652,0.327831356181937,17,2016,"Para"
2016-09-07,0,0,18,2016,"Para"
2016-09-21,NA,NA,19,2016,"Para"
2016-10-05,0.299944593917459,0.0309176254128152,20,2016,"Para"
2016-10-19,0.640896092211882,0.506548718991689,21,2016,"Para"
2016-11-02,1.7376098275301,2.15109985408689,22,2016,"Para"
2016-11-16,0.329582210242588,0.245106478800909,23,2016,"Para"
2016-11-30,2.14450686641698,2.14032519934822,24,2016,"Para"
2016-12-14,0.684704184704185,0.655963689321335,25,2016,"Para"
2016-12-28,0,0,26,2016,"Para"
2016-01-27,0.124632975202999,0.000463435524046609,2,2016,"Paraiba"
2016-02-10,0.0412978841600966,0.00112057576700935,3,2016,"Paraiba"
2016-02-24,3.96009535655058,6.18943061217711,4,2016,"Paraiba"
2016-03-09,0.801090492673659,0.443902118872756,5,2016,"Paraiba"
2016-03-23,0.105344615782498,0.0638882488177015,6,2016,"Paraiba"
2016-04-06,0.275793650793651,0.233395781951559,7,2016,"Paraiba"
2016-04-20,1.56973995271868,1.48424516740561,8,2016,"Paraiba"
2016-05-04,0,0,9,2016,"Paraiba"
2016-05-18,NA,NA,10,2016,"Paraiba"
2016-06-01,NA,NA,11,2016,"Paraiba"
2016-06-15,NA,NA,12,2016,"Paraiba"
2016-06-29,NA,NA,13,2016,"Paraiba"
2016-07-13,0.5,0.333333333333333,14,2016,"Paraiba"
2016-07-27,0.122222222222222,0.121144278606965,15,2016,"Paraiba"
2016-08-10,0.113861386138614,0.159405940594059,16,2016,"Paraiba"
2016-08-24,0.0683760683760684,0.0814913056292367,17,2016,"Paraiba"
2016-09-07,0.0106382978723404,0.0106382978723404,18,2016,"Paraiba"
2016-09-21,0.0666666666666667,0.0666666666666667,19,2016,"Paraiba"
2016-10-05,2.71363636363636,2.56632610508757,20,2016,"Paraiba"
2016-10-19,1.13332055998365,1.17666504985238,21,2016,"Paraiba"
2016-11-02,0,0,22,2016,"Paraiba"
2016-11-16,NA,NA,23,2016,"Paraiba"
2016-11-30,0.182693798449612,0.142592722067304,24,2016,"Paraiba"
2016-12-14,0.428380187416332,0.433581998243872,25,2016,"Paraiba"
2016-12-28,1.62060301507538,1.40775244821927,26,2016,"Paraiba"
2016-02-10,NA,NA,3,2016,"Parana"
2016-02-24,NA,NA,4,2016,"Parana"
2016-03-09,0.378507871321013,0.342490955985011,5,2016,"Parana"
2016-03-23,0.358085808580858,0.355878764055066,6,2016,"Parana"
2016-04-06,0.0142857142857143,0.0141219811706918,7,2016,"Parana"
2016-04-20,0,0,8,2016,"Parana"
2016-05-04,NA,NA,9,2016,"Parana"
2016-05-18,NA,NA,10,2016,"Parana"
2016-06-01,0,0,11,2016,"Parana"
2016-06-15,NA,NA,12,2016,"Parana"
2016-06-29,NA,NA,13,2016,"Parana"
2016-07-13,NA,NA,14,2016,"Parana"
2016-07-27,NA,NA,15,2016,"Parana"
2016-08-10,0,0,16,2016,"Parana"
2016-08-24,1.11428571428571,0.927731092436975,17,2016,"Parana"
2016-09-07,2.35177065767285,2.10906545932526,18,2016,"Parana"
2016-09-21,0.63246398046398,0.568752671583384,19,2016,"Parana"
2016-10-05,0.0609321305841924,0.0474183271440712,20,2016,"Parana"
2016-10-19,0.0198019801980198,0.0196039603960396,21,2016,"Parana"
2016-11-02,0,0,22,2016,"Parana"
2016-11-16,NA,NA,23,2016,"Parana"
2016-11-30,NA,NA,24,2016,"Parana"
2016-12-14,NA,NA,25,2016,"Parana"
2016-12-28,0.364842161583735,0.284450587737528,26,2016,"Parana"
2016-01-27,0.169845065151164,0.000384801503403375,2,2016,"Pernambuco"
2016-02-10,0.272571177748844,0.00386237887948622,3,2016,"Pernambuco"
2016-02-24,0.488133656600363,0.0337041545364011,4,2016,"Pernambuco"
2016-03-09,1.01248336736046,0.268363861230628,5,2016,"Pernambuco"
2016-03-23,0.320087171707721,0.0676139740994891,6,2016,"Pernambuco"
2016-04-06,0.155634672101269,0.128058675167439,7,2016,"Pernambuco"
2016-04-20,0.0183908045977011,0.0156160097575203,8,2016,"Pernambuco"
2016-05-04,0,0,9,2016,"Pernambuco"
2016-05-18,0,NA,10,2016,"Pernambuco"
2016-06-01,NA,NA,11,2016,"Pernambuco"
2016-06-15,NA,NA,12,2016,"Pernambuco"
2016-06-29,1.97736842105263,2.21741629037432,13,2016,"Pernambuco"
2016-07-13,4.00078560703561,8.31252129092688,14,2016,"Pernambuco"
2016-07-27,0.19384094445154,0.0592366010305053,15,2016,"Pernambuco"
2016-08-10,0.44331450094162,0.432454847986816,16,2016,"Pernambuco"
2016-08-24,0.0234204793028322,0.0208749559988964,17,2016,"Pernambuco"
2016-09-07,0.1,0.0931034482758621,18,2016,"Pernambuco"
2016-09-21,2.875,4.97515060240964,19,2016,"Pernambuco"
2016-10-05,0.0701277709359606,0.0473617624425652,20,2016,"Pernambuco"
2016-10-19,1.78368794326241,1.84751773049645,21,2016,"Pernambuco"
2016-11-02,0.296185325091575,0.301879366417164,22,2016,"Pernambuco"
2016-11-16,0.256320224719101,0.242272148810466,23,2016,"Pernambuco"
2016-11-30,1.90393013100437,1.88327396000919,24,2016,"Pernambuco"
2016-12-14,0.241967706622879,0.191189716800882,25,2016,"Pernambuco"
2016-01-27,0.319220903252062,0.0065910665104551,2,2016,"Piaui"
2016-02-10,0.190207493777817,0.0130938825656438,3,2016,"Piaui"
2016-02-24,2.11923594423594,3.23604615057227,4,2016,"Piaui"
2016-03-09,0.341799902947198,0.136129845428561,5,2016,"Piaui"
2016-03-23,0.270075282308657,0.218809904989887,6,2016,"Piaui"
2016-04-06,0.0528338136407301,0.052434945648452,7,2016,"Piaui"
2016-04-20,0.380952380952381,0.339140534262485,8,2016,"Piaui"
2016-05-04,0.931915807560137,0.917564020455763,9,2016,"Piaui"
2016-05-18,0.587280040221217,0.66253013679973,10,2016,"Piaui"
2016-06-01,0,0,11,2016,"Piaui"
2016-06-15,NA,NA,12,2016,"Piaui"
2016-06-29,3.45240825688073,3.99672407202362,13,2016,"Piaui"
2016-07-13,0.226477316721219,0.112461551621166,14,2016,"Piaui"
2016-07-27,1.09977650063857,1.24545047245163,15,2016,"Piaui"
2016-08-10,0.281481846882399,0.267913825907373,16,2016,"Piaui"
2016-08-24,1.03766769865841,1.11115437784572,17,2016,"Piaui"
2016-09-07,0.537291981845688,0.504488093236959,18,2016,"Piaui"
2016-09-21,0,0,19,2016,"Piaui"
2016-10-05,NA,NA,20,2016,"Piaui"
2016-10-19,0.175956284153005,0.171971167673282,21,2016,"Piaui"
2016-11-02,0.789156626506024,0.785578678349763,22,2016,"Piaui"
2016-11-16,0.195987654320988,0.180183829985417,23,2016,"Piaui"
2016-11-30,1.67412935323383,1.57452736318408,24,2016,"Piaui"
2016-12-14,0.625985753547591,0.531817981239062,25,2016,"Piaui"
2016-12-28,0.168318089430894,0.156644851336395,26,2016,"Piaui"
2016-01-27,0.859615265545904,0.0165070329408391,2,2016,"Rio_de_Janeiro"
2016-02-10,0.670559923864434,0.0130449131981403,3,2016,"Rio_de_Janeiro"
2016-02-24,0.646872839274439,0.0201159315482824,4,2016,"Rio_de_Janeiro"
2016-03-09,0.895083746595921,0.050008422866609,5,2016,"Rio_de_Janeiro"
2016-03-23,0.696819575060128,0.043285032990818,6,2016,"Rio_de_Janeiro"
2016-04-06,0.502350382588662,0.0399364746450582,7,2016,"Rio_de_Janeiro"
2016-04-20,0.92384346007927,0.304647437976582,8,2016,"Rio_de_Janeiro"
2016-05-04,0.798032103011463,0.27565414478502,9,2016,"Rio_de_Janeiro"
2016-05-18,0.548880322600202,0.335558127427315,10,2016,"Rio_de_Janeiro"
2016-06-01,2.56327179726853,3.79368730107654,11,2016,"Rio_de_Janeiro"
2016-06-15,3.20253890464734,6.90733296995548,12,2016,"Rio_de_Janeiro"
2016-06-29,1.68201290880901,0.63826697537409,13,2016,"Rio_de_Janeiro"
2016-07-13,1.32980893979664,0.182145641424677,14,2016,"Rio_de_Janeiro"
2016-07-27,0.821135601926533,0.0750336388855611,15,2016,"Rio_de_Janeiro"
2016-08-10,0.903212182921101,0.110025857523554,16,2016,"Rio_de_Janeiro"
2016-08-24,1.46445390626585,0.365853610759349,17,2016,"Rio_de_Janeiro"
2016-09-07,1.05716470982392,0.136368233723962,18,2016,"Rio_de_Janeiro"
2016-09-21,0.865472445499769,0.0977510150138594,19,2016,"Rio_de_Janeiro"
2016-10-05,0.848634674297339,0.103591489755018,20,2016,"Rio_de_Janeiro"
2016-10-19,0.994363209014703,0.156171755557901,21,2016,"Rio_de_Janeiro"
2016-11-02,1.01761107486966,0.236274576752969,22,2016,"Rio_de_Janeiro"
2016-11-16,1.13247187795005,0.316157727890985,23,2016,"Rio_de_Janeiro"
2016-11-30,1.00898975265876,0.229347429016896,24,2016,"Rio_de_Janeiro"
2016-12-14,0.712948381382979,0.142848233689233,25,2016,"Rio_de_Janeiro"
2016-12-28,1.13965353458818,0.537469894073398,26,2016,"Rio_de_Janeiro"
2016-01-27,0.313426633320685,0.00349710860819526,2,2016,"Rio_Grande_do_Norte"
2016-02-10,1.376524526412,0.0933242516383179,3,2016,"Rio_Grande_do_Norte"
2016-02-24,0.560940496006233,0.0188906870586187,4,2016,"Rio_Grande_do_Norte"
2016-03-09,0,0,5,2016,"Rio_Grande_do_Norte"
2016-03-23,NA,NA,6,2016,"Rio_Grande_do_Norte"
2016-04-06,0.327460850728923,0.138100553182451,7,2016,"Rio_Grande_do_Norte"
2016-04-20,1.48984047019311,1.7095416769999,8,2016,"Rio_Grande_do_Norte"
2016-05-04,0,0,9,2016,"Rio_Grande_do_Norte"
2016-05-18,NA,NA,10,2016,"Rio_Grande_do_Norte"
2016-06-01,0.23501872659176,0.243828137363507,11,2016,"Rio_Grande_do_Norte"
2016-06-15,1.49868247694335,1.54563317787955,12,2016,"Rio_Grande_do_Norte"
2016-06-29,0.349398839137645,0.299950862730075,13,2016,"Rio_Grande_do_Norte"
2016-07-13,0.676274509803922,0.645298587988655,14,2016,"Rio_Grande_do_Norte"
2016-07-27,0.126207729468599,0.111286096717723,15,2016,"Rio_Grande_do_Norte"
2016-08-10,1.75850340136054,1.82997856676917,16,2016,"Rio_Grande_do_Norte"
2016-08-24,0,0,17,2016,"Rio_Grande_do_Norte"
2016-09-07,NA,NA,18,2016,"Rio_Grande_do_Norte"
2016-09-21,1.06369426751592,1.11806797819638,19,2016,"Rio_Grande_do_Norte"
2016-10-05,0.53499531835206,0.514496765097601,20,2016,"Rio_Grande_do_Norte"
2016-10-19,1.1802103250478,1.20504982796471,21,2016,"Rio_Grande_do_Norte"
2016-11-02,0.874714160070361,0.869015586762386,22,2016,"Rio_Grande_do_Norte"
2016-11-16,1.01901826484018,1.01422742993571,23,2016,"Rio_Grande_do_Norte"
2016-11-30,0.418472584856397,0.348343502733266,24,2016,"Rio_Grande_do_Norte"
2016-12-14,0.395923520923521,0.380036973651399,25,2016,"Rio_Grande_do_Norte"
2016-12-28,0.0169270833333333,0.0160312635987815,26,2016,"Rio_Grande_do_Norte"
2016-01-27,NA,NA,2,2016,"Rio_Grande_do_Sul"
2016-02-10,NA,NA,3,2016,"Rio_Grande_do_Sul"
2016-02-24,4.45382498101746,8.15638318952854,4,2016,"Rio_Grande_do_Sul"
2016-03-09,0.24525045493722,0.0523023290321372,5,2016,"Rio_Grande_do_Sul"
2016-03-23,0,0,6,2016,"Rio_Grande_do_Sul"
2016-04-06,NA,NA,7,2016,"Rio_Grande_do_Sul"
2016-04-20,2.88032305433186,2.77703490009053,8,2016,"Rio_Grande_do_Sul"
2016-05-04,1.36076223544974,1.64756364233907,9,2016,"Rio_Grande_do_Sul"
2016-05-18,0.667621527777778,0.50849345914323,10,2016,"Rio_Grande_do_Sul"
2016-06-01,1.97152357920193,2.2799330000823,11,2016,"Rio_Grande_do_Sul"
2016-06-15,1.10928719313812,1.10451785772159,12,2016,"Rio_Grande_do_Sul"
2016-06-29,1.17334691912157,1.18775689905439,13,2016,"Rio_Grande_do_Sul"
2016-07-13,1.32811274894151,1.46936007351377,14,2016,"Rio_Grande_do_Sul"
2016-07-27,1.6707535321821,1.98525525079731,15,2016,"Rio_Grande_do_Sul"
2016-08-10,0.567257175754585,0.423853064228998,16,2016,"Rio_Grande_do_Sul"
2016-08-24,1.71309674693705,1.91675014136137,17,2016,"Rio_Grande_do_Sul"
2016-09-07,2.90919948519949,4.28658245990491,18,2016,"Rio_Grande_do_Sul"
2016-09-21,0.643979161564332,0.397220554578263,19,2016,"Rio_Grande_do_Sul"
2016-10-05,0.299682957393484,0.217108604029581,20,2016,"Rio_Grande_do_Sul"
2016-10-19,0.323039215686275,0.285489216970351,21,2016,"Rio_Grande_do_Sul"
2016-11-02,1.61325420375865,1.60494285086273,22,2016,"Rio_Grande_do_Sul"
2016-11-16,0.241728565670525,0.216037677075626,23,2016,"Rio_Grande_do_Sul"
2016-11-30,0.687774122807018,0.645615527835678,24,2016,"Rio_Grande_do_Sul"
2016-12-14,1.12006678809957,1.17327308961069,25,2016,"Rio_Grande_do_Sul"
2016-12-28,0.251736580965268,0.229016477339634,26,2016,"Rio_Grande_do_Sul"
2016-02-10,NA,NA,3,2016,"Rondonia"
2016-02-24,2.22058823529412,2.26547815617475,4,2016,"Rondonia"
2016-03-09,0.232265087853323,0.176736223614746,5,2016,"Rondonia"
2016-03-23,0,0,6,2016,"Rondonia"
2016-04-06,NA,NA,7,2016,"Rondonia"
2016-04-20,0.135307781649245,0.133240066166895,8,2016,"Rondonia"
2016-05-04,0.340277777777778,0.30298174048174,9,2016,"Rondonia"
2016-05-18,0.5060706401766,0.523311123823214,10,2016,"Rondonia"
2016-06-01,0.594308035714286,0.605879162172419,11,2016,"Rondonia"
2016-06-15,0.849933598937583,0.805612104697201,12,2016,"Rondonia"
2016-06-29,0.274349710982659,0.267928905986409,13,2016,"Rondonia"
2016-07-13,0.65358361774744,0.575836619030551,14,2016,"Rondonia"
2016-07-27,0.6105,0.546953100645736,15,2016,"Rondonia"
2016-08-10,1.29797476759628,1.24978686385529,16,2016,"Rondonia"
2016-08-24,1.17984544695071,1.26721596660339,17,2016,"Rondonia"
2016-09-07,0.778008816193956,0.764741331773294,18,2016,"Rondonia"
2016-09-21,0,0,19,2016,"Rondonia"
2016-10-05,NA,NA,20,2016,"Rondonia"
2016-10-19,4.28099945085118,5.48883438632166,21,2016,"Rondonia"
2016-11-02,1.49031657920547,1.904516406767,22,2016,"Rondonia"
2016-11-16,0.397086589438646,0.122728900396958,23,2016,"Rondonia"
2016-11-30,0.0405780780780781,0.0262527282073505,24,2016,"Rondonia"
2016-12-14,0.232876712328767,0.264459665144597,25,2016,"Rondonia"
2016-12-28,0.671253822629969,0.69762351028998,26,2016,"Rondonia"
2016-01-27,NA,NA,2,2016,"Roraima"
2016-02-10,0.160743801652893,0.106459978328137,3,2016,"Roraima"
2016-02-24,3.11454753722795,2.40867269687035,4,2016,"Roraima"
2016-03-09,0.750210939773058,0.669698331109387,5,2016,"Roraima"
2016-03-23,0.422064393939394,0.371850808641018,6,2016,"Roraima"
2016-04-06,0,0,7,2016,"Roraima"
2016-04-20,NA,NA,8,2016,"Roraima"
2016-05-04,0,0,9,2016,"Roraima"
2016-05-18,NA,NA,10,2016,"Roraima"
2016-06-01,NA,NA,11,2016,"Roraima"
2016-06-15,NA,NA,12,2016,"Roraima"
2016-06-29,0,NA,13,2016,"Roraima"
2016-07-13,0.181818181818182,0.163636363636364,14,2016,"Roraima"
2016-07-27,0.192139737991266,0.177832682142036,15,2016,"Roraima"
2016-08-10,0,0,16,2016,"Roraima"
2016-08-24,NA,NA,17,2016,"Roraima"
2016-09-07,0.956810035842294,0.952648278197939,18,2016,"Roraima"
2016-09-21,0,0,19,2016,"Roraima"
2016-10-05,NA,NA,20,2016,"Roraima"
2016-10-19,0.0909090909090909,0.0909090909090909,21,2016,"Roraima"
2016-11-02,0.156,0.136208835341365,22,2016,"Roraima"
2016-11-16,0.0220994475138122,0.021731123388582,23,2016,"Roraima"
2016-11-30,0.285714285714286,0.327731092436975,24,2016,"Roraima"
2016-12-14,0.487847222222222,0.394978121071463,25,2016,"Roraima"
2016-12-28,0,0,26,2016,"Roraima"
2016-02-10,NA,NA,3,2016,"Santa_Catarina"
2016-02-24,NA,NA,4,2016,"Santa_Catarina"
2016-03-09,0,0,5,2016,"Santa_Catarina"
2016-03-23,NA,NA,6,2016,"Santa_Catarina"
2016-04-06,NA,NA,7,2016,"Santa_Catarina"
2016-04-20,0.218503937007874,0.219853879431079,8,2016,"Santa_Catarina"
2016-05-04,0,0,9,2016,"Santa_Catarina"
2016-05-18,NA,NA,10,2016,"Santa_Catarina"
2016-06-01,0.457792207792208,0.428981087603647,11,2016,"Santa_Catarina"
2016-06-15,0,0,12,2016,"Santa_Catarina"
2016-06-29,NA,NA,13,2016,"Santa_Catarina"
2016-07-13,0.619327073552426,0.560171990548958,14,2016,"Santa_Catarina"
2016-07-27,0.169753086419753,0.157344697465428,15,2016,"Santa_Catarina"
2016-08-10,0.442857142857143,0.499589490968801,16,2016,"Santa_Catarina"
2016-08-24,0.818069306930693,0.613979279441592,17,2016,"Santa_Catarina"
2016-09-07,0.366157945736434,0.296905369162069,18,2016,"Santa_Catarina"
2016-09-21,0,0,19,2016,"Santa_Catarina"
2016-10-05,NA,NA,20,2016,"Santa_Catarina"
2016-10-19,NA,NA,21,2016,"Santa_Catarina"
2016-11-02,NA,NA,22,2016,"Santa_Catarina"
2016-11-16,1.03653381642512,0.867209944004606,23,2016,"Santa_Catarina"
2016-11-30,0.035041611914148,0.0293991247281585,24,2016,"Santa_Catarina"
2016-12-14,0,0,25,2016,"Santa_Catarina"
2016-12-28,NA,NA,26,2016,"Santa_Catarina"
2016-01-27,8.45915486697055,32.5744082025208,2,2016,"Sao_Paulo"
2016-02-10,0.982348581370113,0.0788197285100743,3,2016,"Sao_Paulo"
2016-02-24,0.18025700420486,0.00888799372676726,4,2016,"Sao_Paulo"
2016-03-09,2.76606463711727,3.9760276010452,5,2016,"Sao_Paulo"
2016-03-23,2.71114001719867,2.50387213433079,6,2016,"Sao_Paulo"
2016-04-06,0.906967967496608,0.0849185421571374,7,2016,"Sao_Paulo"
2016-04-20,0.020479949684292,0.00112811022775956,8,2016,"Sao_Paulo"
2016-05-04,8.29166666666667,11.8101706722396,9,2016,"Sao_Paulo"
2016-05-18,1.98818031175051,1.06933646104333,10,2016,"Sao_Paulo"
2016-06-01,1.75362711103715,0.393052970698636,11,2016,"Sao_Paulo"
2016-06-15,0.500999875797972,0.0348719288764415,12,2016,"Sao_Paulo"
2016-06-29,5.89304707548643,4.88864710256402,13,2016,"Sao_Paulo"
2016-07-13,0.74810656915723,0.0188906949444486,14,2016,"Sao_Paulo"
2016-07-27,0.302555753214451,0.00876619331889169,15,2016,"Sao_Paulo"
2016-08-10,0.0450630751517668,0.00447980354098586,16,2016,"Sao_Paulo"
2016-08-24,1.04311008468052,1.02723315477718,17,2016,"Sao_Paulo"
2016-09-07,12.5249206349206,34.2794538454271,18,2016,"Sao_Paulo"
2016-09-21,0.743078341789424,0.130129987498228,19,2016,"Sao_Paulo"
2016-10-05,0.573438069834362,0.108069618554754,20,2016,"Sao_Paulo"
2016-10-19,3.41459973959974,6.34705390989215,21,2016,"Sao_Paulo"
2016-11-02,1.26891854204273,0.215107844351766,22,2016,"Sao_Paulo"
2016-11-16,0.964958150859793,0.109503347226072,23,2016,"Sao_Paulo"
2016-11-30,1.09629496991313,0.142921956755032,24,2016,"Sao_Paulo"
2016-12-14,0.569328186452313,0.0515053609327966,25,2016,"Sao_Paulo"
2016-12-28,2.79106672519087,1.56321480372798,26,2016,"Sao_Paulo"
2016-01-27,0.169329529007428,0.00155214602353689,2,2016,"Sergipe"
2016-02-10,0.104839981247569,0.00537449881327778,3,2016,"Sergipe"
2016-02-24,0.894682800180612,0.831519661970842,4,2016,"Sergipe"
2016-03-09,1.77025392986699,2.12606190746201,5,2016,"Sergipe"
2016-03-23,0.00133689839572193,0.000422015214495376,6,2016,"Sergipe"
2016-04-06,0.6,0.3,7,2016,"Sergipe"
2016-04-20,1.02568922305764,1.18434805567378,8,2016,"Sergipe"
2016-05-04,0.671352813852814,0.732989621564817,9,2016,"Sergipe"
2016-05-18,1.05326738609113,1.08992574138887,10,2016,"Sergipe"
2016-06-01,0,0,11,2016,"Sergipe"
2016-06-15,NA,NA,12,2016,"Sergipe"
2016-06-29,NA,NA,13,2016,"Sergipe"
2016-07-13,0.90794092323995,0.928581915466161,14,2016,"Sergipe"
2016-07-27,0.212129260734838,0.189071804782446,15,2016,"Sergipe"
2016-08-10,0.728246318607764,0.724015236573534,16,2016,"Sergipe"
2016-08-24,0.0404241219350563,0.0354365616834628,17,2016,"Sergipe"
2016-09-07,0,0,18,2016,"Sergipe"
2016-09-21,NA,NA,19,2016,"Sergipe"
2016-10-05,0.244873366013072,0.198031285920981,20,2016,"Sergipe"
2016-10-19,0.411585365853659,0.447306755177644,21,2016,"Sergipe"
2016-11-02,0.0711610486891386,0.064248914209351,22,2016,"Sergipe"
2016-11-16,0,0,23,2016,"Sergipe"
2016-11-30,0,0,24,2016,"Sergipe"
2016-12-14,NA,NA,25,2016,"Sergipe"
2016-12-28,0.781001137656428,0.764755767502507,26,2016,"Sergipe"
2016-01-27,0.23294874907044,0.0139054463152475,2,2016,"Tocantins"
2016-02-10,0,0,3,2016,"Tocantins"
2016-02-24,NA,NA,4,2016,"Tocantins"
2016-03-09,3.05132713691537,5.10977911508045,5,2016,"Tocantins"
2016-03-23,0.692545244223601,0.388968846231093,6,2016,"Tocantins"
2016-04-06,0.235901219992129,0.172606546259312,7,2016,"Tocantins"
2016-04-20,1.90378955114054,2.18321631057888,8,2016,"Tocantins"
2016-05-04,0.857868429538858,0.818686480521224,9,2016,"Tocantins"
2016-05-18,0,0,10,2016,"Tocantins"
2016-06-01,NA,NA,11,2016,"Tocantins"
2016-06-15,NA,NA,12,2016,"Tocantins"
2016-06-29,1.1623964885175,0.468475128078683,13,2016,"Tocantins"
2016-07-13,0.395611602647439,0.0901282179179821,14,2016,"Tocantins"
2016-07-27,1.55358667523777,1.77027383571078,15,2016,"Tocantins"
2016-08-10,2.02129810126768,2.6438884694273,16,2016,"Tocantins"
2016-08-24,1.08344673622451,0.807138911088388,17,2016,"Tocantins"
2016-09-07,0.420509629956866,0.227798581719044,18,2016,"Tocantins"
2016-09-21,0.680746584348025,0.640803856079323,19,2016,"Tocantins"
2016-10-05,4.62645145145145,7.39496301125687,20,2016,"Tocantins"
2016-10-19,1.07970967708762,0.746440574872261,21,2016,"Tocantins"
2016-11-02,0.679182436770376,0.451483093032232,22,2016,"Tocantins"
2016-11-16,1.22868642012478,1.18674378884118,23,2016,"Tocantins"
2016-11-30,0.182033502336216,0.133750947660532,24,2016,"Tocantins"
2016-12-14,0.00309597523219814,0.00309597523219814,25,2016,"Tocantins"
2016-12-28,0,0,26,2016,"Tocantins"
